LiDAR Coverage Area Analysis
==================================================

Total number of LiDAR tiles: 3,152
Total area covered: 115,429.67 hectares
Total area covered: 1,154.30 square kilometers
Total area covered: 1,154,296,712 square meters

Individual Tile Areas:
--------------------------------------------------
Tile Name                                Area (hectares)
ST3_A01_2014_P16_laz_5.laz               1.99           
ST3_A01_2014_P16_laz_0.laz               1.99           
ST3_A01_2014_P16_laz_1.laz               1.99           
CAN_A02_2017_LAS_4.laz                   1.98           
TAP_A03_2012_laz_9.laz                   1.98           
TAP_A03_2013_laz_14.laz                  1.96           
TAP_A03_2016_laz_6.laz                   1.96           
FN3_A01_2014_P28_laz_7.laz               1.95           
PRG_A01_2013_P10a_laz_6.laz              1.94           
ST1_A01_2016_laz_71.laz                  1.94           
ST1_A01_2013_laz_32.laz                  1.94           
PRG_A01_2013_P04a_laz_7.laz              1.92           
PRG_A01_2013_P05b_laz_5.laz              1.90           
PRG_A01_2013_P05a_laz_9.laz              1.90           
FN3_A01_2014_P01_laz_8.laz               1.90           
FST_A03_2015_laz_7.laz                   1.88           
FN3_A01_2014_P21_laz_7.laz               1.86           
ST3_A01_2014_P23_laz_0.laz               1.84           
RIB_A01_2018_LAS_10.laz                  1.84           
ST3_A01_2018_P24_LAS_3.laz               1.83           
ST3_A01_2014_P14_laz_2.laz               1.80           
ST2_A01_2016_laz_35.laz                  1.79           
ST2_A01_2016_laz_11.laz                  1.79           
ST3_A01_2014_P24_laz_4.laz               1.79           
ST2_A01_2013_laz_17.laz                  1.79           
ST2_A01_2013_laz_38.laz                  1.79           
PRG_A01_2013_P12a_laz_9.laz              1.78           
PRG_A01_2013_P12b_laz_0.laz              1.78           
GO1_A01_2014_laz_59.laz                  1.77           
GO1_A01_2018_LAS_28.laz                  1.77           
CON_A01_2015_LAS_36.laz                  1.73           
CAN_A02_2014_laz_11.laz                  1.71           
CON_A01_2015_LAS_138.laz                 1.68           
FN3_A01_2014_P17_laz_1.laz               1.65           
FN3_A01_2014_P10_laz_2.laz               1.64           
PRG_A01_2013_P09a_laz_8.laz              1.63           
PRG_A01_2013_P09b_laz_9.laz              1.63           
FN3_A01_2014_P16_laz_3.laz               1.62           
ST1_A01_2013_laz_70.laz                  1.62           
ST1_A01_2016_laz_10.laz                  1.62           
JAM_A02_2011_laz_10.laz                  1.61           
JAM_A02_2013_laz_10.laz                  1.61           
FN3_A01_2014_P27_laz_1.laz               1.58           
FST_A03_2015_laz_5.laz                   1.58           
SAN_A01_2014_laz_9.laz                   1.56           
ST3_A01_2014_P18_laz_8.laz               1.56           
ST3_A01_2014_P02_laz_9.laz               1.56           
FN3_A01_2014_P29_laz_6.laz               1.55           
CON_A01_2015_LAS_175.laz                 1.55           
PRG_A01_2013_P01a_laz_8.laz              1.53           
ST3_A01_2014_P17_laz_6.laz               1.52           
ST3_A01_2014_P27_laz_7.laz               1.44           
PRG_A01_2013_P14a_laz_5.laz              1.43           
TAN_A01_2014_laz_7.laz                   1.43           
TAN_A01_2012_laz_15.laz                  1.43           
PRG_A01_2013_P14b_laz_8.laz              1.43           
ST3_A01_2014_P20_laz_9.laz               1.41           
FN3_A01_2014_P30_laz_4.laz               1.39           
BA3_A02_2014_laz_11.laz                  1.38           
PRG_A01_2013_P08b_laz_2.laz              1.32           
PRG_A01_2013_P08a_laz_7.laz              1.31           
FN3_A01_2014_P15_laz_9.laz               1.31           
FN3_A01_2014_P12_laz_7.laz               1.30           
BAR_A01_2014_laz_5.laz                   1.30           
ST3_A01_2014_P09_laz_7.laz               1.28           
ST2_A01_2016_laz_36.laz                  1.27           
CAG_A01_2013_laz_9.laz                   1.27           
ST2_A01_2016_laz_40.laz                  1.27           
ST2_A01_2013_laz_66.laz                  1.27           
TAP_A03_2016_laz_9.laz                   1.27           
TAP_A03_2012_laz_2.laz                   1.27           
TAP_A03_2013_laz_3.laz                   1.26           
BA3_A02_2014_laz_3.laz                   1.26           
FN3_A01_2014_P19_laz_0.laz               1.26           
JAM_A02b_2014_laz_7.laz                  1.25           
ST2_A01_2013_laz_34.laz                  1.25           
SDM_A01_2012_laz_7.laz                   1.21           
ST3_A01_2014_P14_laz_7.laz               1.21           
TAN_A01_2014_laz_10.laz                  1.19           
ST3_A01_2018_P26_LAS_1.laz               1.19           
TAN_A01_2012_laz_13.laz                  1.18           
BAR_A01_2014_laz_6.laz                   1.15           
PRG_A01_2013_P20a_laz_7.laz              1.14           
TAP_A01_2012_laz_14.laz                  1.14           
PRG_A01_2013_P18a_laz_2.laz              1.12           
PRG_A01_2013_P18b_laz_8.laz              1.12           
PRG_A01_2013_P03a_laz_2.laz              1.11           
ST1_A01_2016_laz_24.laz                  1.08           
ST1_A01_2013_laz_65.laz                  1.07           
PRG_A01_2013_P13a_laz_2.laz              1.06           
FST_A07_2015_laz_5.laz                   1.06           
FST_A06_2014_laz_9.laz                   1.04           
ST3_A01_2014_P16_laz_11.laz              1.02           
ST3_A01_2014_P30_laz_8.laz               1.02           
PRG_A01_2013_P09b_laz_2.laz              1.01           
PRG_A01_2013_P09a_laz_0.laz              1.01           
FN3_A01_2014_P07_laz_9.laz               1.00           
ST3_A01_2014_P19_laz_3.laz               0.98           
SDM_A01_2012_laz_9.laz                   0.88           
FN3_A01_2014_P03_laz_5.laz               0.88           
FN3_A01_2014_P21_laz_4.laz               0.87           
ST3_A01_2014_P16_laz_4.laz               0.87           
FN3_A01_2014_P06_laz_0.laz               0.83           
ST3_A01_2014_P18_laz_6.laz               0.81           
FN3_A01_2014_P11_laz_7.laz               0.80           
CON_A01_2015_LAS_82.laz                  0.79           
ST3_A01_2014_P05_laz_0.laz               0.79           
ST3_A01_2014_P23_laz_7.laz               0.78           
PRG_A01_2013_P06b_laz_1.laz              0.78           
PRG_A01_2013_P06a_laz_6.laz              0.77           
FN3_A01_2014_P22_laz_0.laz               0.74           
PRG_A01_2013_P11b_laz_6.laz              0.71           
PRG_A01_2013_P11a_laz_2.laz              0.71           
ST3_A01_2014_P13_laz_5.laz               0.69           
PRG_A01_2013_P11a_laz_7.laz              0.65           
PRG_A01_2013_P11b_laz_7.laz              0.65           
ST1_A01_2016_laz_18.laz                  0.65           
ST1_A01_2013_laz_61.laz                  0.64           
ST3_A01_2014_P24_laz_7.laz               0.62           
DUC_A01_2012_laz_14.laz                  0.60           
CAN_A02_2014_laz_8.laz                   0.60           
CAN_A02_2017_LAS_10.laz                  0.58           
PRG_A01_2013_P22a_laz_1.laz              0.57           
PRG_A01_2013_P18b_laz_0.laz              0.57           
PRG_A01_2013_P18a_laz_3.laz              0.57           
PRG_A01_2013_P06b_laz_2.laz              0.57           
PRG_A01_2013_P06a_laz_7.laz              0.56           
SAN_A02_2014_laz_10.laz                  0.54           
FN3_A01_2014_P23_laz_5.laz               0.51           
ST3_A01_2014_P27_laz_8.laz               0.51           
TAP_A04_2018_LAS_10.laz                  0.50           
FNB_A01_2014_laz_10.laz                  0.50           
FN3_A01_2014_P08_laz_6.laz               0.50           
ST3_A01_2018_P26_LAS_3.laz               0.50           
FND_A03_2017_laz_1.laz                   0.48           
ST3_A01_2014_P30_laz_6.laz               0.47           
PAR_A01_2013_laz_optional_15.laz         0.46           
PAR_A01_2013_laz_14.laz                  0.45           
CON_A01_2015_LAS_118.laz                 0.45           
FST_A03_2015_laz_0.laz                   0.43           
PRG_A01_2013_P09b_laz_7.laz              0.41           
PRG_A01_2013_P09a_laz_7.laz              0.41           
TAP_A06_2018_LAS_2.laz                   0.40           
ST3_A01_2014_P13_laz_0.laz               0.40           
ST3_A01_2014_P19_laz_7.laz               0.39           
ST3_A01_2014_P06_laz_3.laz               0.38           
FST_A03_2015_laz_11.laz                  0.36           
FST_A04_2014_laz_2.laz                   0.35           
PRG_A01_2013_P16a_laz_4.laz              0.35           
CON_A01_2015_LAS_158.laz                 0.35           
FN3_A01_2014_P29_laz_8.laz               0.34           
ST3_A01_2014_P05_laz_7.laz               0.34           
PRG_A01_2013_P03a_laz_8.laz              0.33           
SFX_A02_2012_laz_16.laz                  0.31           
BON_A01_2013_laz_0.laz                   0.30           
ST3_A01_2014_P20_laz_2.laz               0.29           
DUC_A01_2012_laz_11.laz                  0.27           
PRG_A01_2013_P04a_laz_5.laz              0.26           
ST3_A01_2014_P17_laz_10.laz              0.25           
ST1_A01_2016_laz_56.laz                  0.25           
ST1_A01_2013_laz_6.laz                   0.25           
FN3_A01_2014_P01_laz_0.laz               0.25           
PRG_A01_2013_P08a_laz_1.laz              0.24           
PRG_A01_2013_P08b_laz_4.laz              0.24           
RIB_A01_2018_LAS_13.laz                  0.24           
PRG_A01_2013_P21b_laz_6.laz              0.23           
PRG_A01_2013_P21a_laz_0.laz              0.23           
ST3_A01_2014_P14_laz_8.laz               0.22           
PRG_A01_2013_P14b_laz_7.laz              0.21           
PRG_A01_2013_P20a_laz_6.laz              0.21           
PRG_A01_2013_P14a_laz_6.laz              0.21           
BA3_A01_2014_laz_0.laz                   0.20           
ST3_A01_2014_P20_laz_6.laz               0.20           
BA3_A01_2014_laz_7.laz                   0.20           
FN3_A01_2014_P08_laz_0.laz               0.19           
ST3_A01_2014_P19_laz_2.laz               0.19           
PRG_A01_2013_P23a_laz_5.laz              0.19           
CON_A01_2015_LAS_151.laz                 0.18           
ST3_A01_2014_P09_laz_3.laz               0.18           
FN3_A01_2014_P09_laz_8.laz               0.17           
ST2_A01_2016_laz_32.laz                  0.16           
FN3_A01_2014_P01_laz_1.laz               0.16           
ST2_A01_2013_laz_9.laz                   0.16           
PRG_A01_2013_P01a_laz_2.laz              0.15           
FN3_A01_2014_P20_laz_5.laz               0.14           
ST3_A01_2014_P01_laz_6.laz               0.14           
FN3_A01_2014_P10_laz_6.laz               0.13           
FN3_A01_2014_P20_laz_7.laz               0.11           
FN3_A01_2014_P07_laz_4.laz               0.11           
FN3_A01_2014_P10_laz_8.laz               0.11           
FST_A01_2013_laz_4.laz                   0.10           
ST3_A01_2018_P26_LAS_8.laz               0.10           
PRG_A01_2013_P12b_laz_7.laz              0.10           
PRG_A01_2013_P12a_laz_6.laz              0.10           
FN3_A01_2014_P13_laz_5.laz               0.09           
FN3_A01_2014_P15_laz_3.laz               0.09           
CON_A01_2015_LAS_181.laz                 0.08           
ST1_A01_2016_laz_23.laz                  0.07           
ST1_A01_2013_laz_42.laz                  0.07           
PRG_A01_2013_P05b_laz_1.laz              0.06           
PRG_A01_2013_P05a_laz_1.laz              0.06           
FNC_A04_2017_laz_3.laz                   0.06           
PRG_A01_2013_P04a_laz_6.laz              0.06           
FN3_A01_2014_P17_laz_6.laz               0.06           
FN3_A01_2014_P13_laz_1.laz               0.06           
ST3_A01_2014_P27_laz_11.laz              0.05           
FN3_A01_2014_P23_laz_7.laz               0.05           
FNC_A04_2017_laz_5.laz                   0.04           
FN1_A01_2016_laz_50.laz                  0.04           
ST2_A01_2016_laz_50.laz                  0.04           
ST2_A01_2016_laz_68.laz                  0.04           
ST2_A01_2013_laz_48.laz                  0.03           
FST_A01_2013_laz_11.laz                  0.03           
ST2_A01_2013_laz_64.laz                  0.03           
CON_A01_2015_LAS_186.laz                 0.03           
ST3_A01_2018_P30_LAS_0.laz               0.03           
ST3_A01_2018_P13_LAS_6.laz               0.02           
ST1_A01_2016_laz_55.laz                  0.02           
ST3_A01_2018_P20_LAS_2.laz               0.02           
ST1_A01_2013_laz_3.laz                   0.02           
FN3_A01_2014_P04_laz_5.laz               0.02           
PRG_A01_2013_P28b_laz_8.laz              0.02           
PRG_A01_2013_P28a_laz_1.laz              0.02           
FN3_A01_2014_P09_laz_4.laz               0.02           
ST3_A01_2014_P25_laz_3.laz               0.02           
ST3_A01_2014_P17_laz_5.laz               0.02           
FST_A01_2013_laz_0.laz                   0.01           
CON_A01_2015_LAS_109.laz                 0.01           
ST3_A01_2014_P06_laz_5.laz               0.01           
FN3_A01_2014_P01_laz_6.laz               0.01           
FNB_A01_2014_laz_8.laz                   0.01           
PRG_A01_2013_P02a_laz_2.laz              0.01           
FN3_A01_2014_P02_laz_3.laz               0.01           
FN3_A01_2014_P22_laz_6.laz               0.01           
PRG_A01_2013_P07b_laz_3.laz              0.00           
PRG_A01_2013_P07a_laz_6.laz              0.00           
ST1_A01_2013_laz_62.laz                  0.00           
ST1_A01_2016_laz_2.laz                   0.00           
ST3_A01_2014_P24_laz_0.laz               0.00           
PRG_A01_2013_P17a_laz_3.laz              0.00           
